source_model,source_year,Versions,Portes,Energie,Boite,"CO2
(g/km)",Prix,url,option_marque_select,option_modele_select,option_year_select,match_type_marque,match_type_modele,match_type_year
Seat Leon,2019,III (2) 2.0 TDI 150 S&S XCELLENCE DSG,5,Dies.,Automatique,137 (wltp),33 610 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TDI 150 START/STOP 7CV FR DSG,5,Dies.,Automatique,136 (wltp),33 610 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TDI 150 START/STOP FR,5,Dies.,Mécanique,133 (wltp),31 740 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TDI 150 START/STOP FR DSG,5,Dies.,Automatique,108 (nedc),33 610 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TDI 184 S&S FR DSG,5,Dies.,Automatique,111 (nedc),33 330 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TDI 184 S&S XCELLENCE DSG,5,Dies.,Automatique,111 (nedc),33 330 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TSI 190 S&S XCELLENCE DSG,5,Ess.,Automatique,134 (nedc),30 625 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TSI 190 START/STOP FR DSG7,5,Ess.,Automatique,134 (nedc),30 625 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.0 ECOTSI 115 ECOMOTIVE STYLE BUSINESS,5,Ess.,Mécanique,99 (nedc),23 520 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.0 ECOTSI 115 S&S STYLE,5,Ess.,Mécanique,99 (nedc),22 660 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.2 TSI 110 S&S PREMIUM,5,Ess.,Mécanique,114 (nedc),23 750 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.2 TSI 110 S&S PREMIUM DSG,5,Ess.,Automatique,112 (nedc),25 450 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.4 TSI 125 S&S PREMIUM,5,Ess.,Mécanique,124 (nedc),24 275 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.4 TSI 150 ACT S&S 8CV PREMIUM DSG,5,Ess.,Automatique,112 (nedc),27 225 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.4 TSI 150 ACT S&S PREMIUM,5,Ess.,Mécanique,113 (nedc),25 525 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.6 TDI 110 ECOMOTIVE STYLE,5,Dies.,Mécanique,87 (nedc),25 120 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.6 TDI 110 ECOMOTIVE STYLE BUSINESS,5,Dies.,Mécanique,87 (nedc),25 980 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.6 TDI 110 FAP S&S PREMIUM BUSINESS,5,Dies.,Mécanique,106 (nedc),27 070 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.6 TDI 110 S&S PREMIUM,5,Dies.,Mécanique,99 (nedc),26 170 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.6 TDI 110 S&S PREMIUM BUSINESS DSG,5,Dies.,Automatique,105 (nedc),28 770 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 1.6 TDI 110 S&S PREMIUM DSG,5,Dies.,Automatique,100 (nedc),27 870 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 2.0 TDI 150 FAP S&S 8CV STYLE BUSINESS,5,Dies.,Mécanique,111 (nedc),26 900 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 2.0 TDI 150 FAP S&S PREMIUM BUSINESS,5,Dies.,Mécanique,115 (nedc),28 470 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 2.0 TDI 150 S&S PREMIUM,5,Dies.,Mécanique,111 (nedc),27 570 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 2.0 TDI 150 S&S PREMIUM BUSINESS DSG,5,Dies.,Automatique,120 (nedc),30 170 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 2.0 TDI 150 S&S PREMIUM DSG,5,Dies.,Automatique,117 (nedc),29 270 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III 2.0 TDI FAP 150 START/STOP STYLE BUSINESS DSG,5,Dies.,Automatique,116 (nedc),28 600 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TSI 290 CUPRA CARBON EDITION DSG7,5,Ess.,Automatique,171 (wltp),44 245 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-cupra/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TSI 290 CUPRA DSG7,5,Ess.,Automatique,170 (wltp),38 620 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-cupra/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) 2.0 TSI 290 CUPRA PERFORMANCE DSG7,5,Ess.,Automatique,146 (nedc),40 965 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-cupra/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-cupra/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-cupra/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 1.2 TSI 110 S&S CONNECT,3,Ess.,Mécanique,114 (nedc),22 495 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 1.6 TDI 110 FAP S&S STYLE BUSINESS,3,Dies.,Mécanique,99 (nedc),25 150 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 1.6 TDI 110 S&S CONNECT,3,Dies.,Mécanique,99 (nedc),24 915 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 1.6 TDI 110 S&S STYLE BUSINESS DSG,3,Dies.,Automatique,99 (nedc),26 850 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 1.8 TSI 180 S&S BLACK AERO,3,Ess.,Mécanique,137 (nedc),29 550 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 1.8 TSI 180 S&S BLACK AERO DSG,3,Ess.,Automatique,129 (nedc),31 350 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 2.0 TDI 150 FAP S&S 8CV STYLE BUSINESS,3,Dies.,Mécanique,111 (nedc),26 550 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 2.0 TDI 150 S&S 8CV BLACK AERO,3,Dies.,Mécanique,111 (nedc),31 060 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 2.0 TDI 150 S&S BLACK AERO DSG,3,Dies.,Automatique,117 (nedc),32 860 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 2.0 TDI 150 S&S STYLE BUSINESS DSG,3,Dies.,Automatique,117 (nedc),28 250 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 2.0 TDI 184 S&S 10CV BLACK AERO,3,Dies.,Mécanique,113 (nedc),32 215 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III SC 2.0 TDI 184 S&S BLACK AERO DSG,3,Dies.,Automatique,119 (nedc),34 015 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-sc/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.0 ECOTSI 115 S&S STYLE BUSINESS DSG7,5,Ess.,Automatique,104 (nedc),27 080 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.0 ECOTSI 115 S&S STYLE DSG,5,Ess.,Automatique,104 (nedc),26 490 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.0 TSI 115 6CV S&S STYLE BUSINESS,5,Ess.,Mécanique,124 (wltp),25 470 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.0 TSI 115 S&S REFERENCE,5,Ess.,Mécanique,107 (nedc),21 540 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.0 TSI 115 S&S STYLE,5,Ess.,Mécanique,123 (wltp),24 790 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.0 TSI 115 S&S STYLE BUSINESS,5,Ess.,Mécanique,107 (nedc),25 080 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.0 TSI 115 S&S URBAN,5,Ess.,Mécanique,105 (nedc),25 150 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.0 TSI 115 S&S URBAN ADVANCED,5,Ess.,Mécanique,107 (nedc),25 025 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.2 TSI 110 S&S STYLE,5,Ess.,Mécanique,114 (nedc),23 950 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.2 TSI 110 S&S STYLE BUSINESS,5,Ess.,Mécanique,114 (nedc),24 650 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.4 TSI 150 ACT S&S FR,5,Ess.,Mécanique,131 (wltp),29 890 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.4 TSI 150 S&S ACT XCELLENCE,5,Ess.,Mécanique,113 (nedc),28 790 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TGI 130 S&S STYLE,5,Ess./GNV,Mécanique,96 (nedc),27 140 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TGI 130 S&S STYLE BUSINESS,5,Ess./GNV,Mécanique,96 (nedc),27 730 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TGI 130 S&S STYLE BUSINESS DSG7,5,Ess./GNV,Automatique,111 (wltp),29 860 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TGI 130 S&S STYLE DSG,5,Ess./GNV,Automatique,111 (wltp),29 290 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TGI 130 S&S XCELLENCE,5,Ess./GNV,Mécanique,96 (nedc),30 190 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TGI 130 S&S XCELLENCE DSG,5,Ess./GNV,Automatique,116 (wltp),32 390 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TSI 150 7CV S&S ACT XCELLENCE,5,Ess.,Mécanique,133 (wltp),29 890 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TSI 150 ACT S&S 7CV FR DSG,5,Ess.,Automatique,141 (wltp),31 690 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TSI 150 ACT S&S 8CV FR DSG,5,Ess.,Automatique,109 (nedc),31 060 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TSI 150 ACT S&S FR,5,Ess.,Mécanique,110 (nedc),29 260 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TSI 150 ACT S&S FR DSG,5,Ess.,Automatique,109 (nedc),31 060 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TSI 150 S&S ACT 8CV XCELLENCE DSG,5,Ess.,Automatique,109 (nedc),31 060 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TSI 150 S&S ACT FR SPORT LINE DSG7,5,Ess.,Automatique,141 (wltp),35 820 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TSI 150 S&S ACT XCELLENCE,5,Ess.,Mécanique,110 (nedc),29 260 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.5 TSI 150 S&S ACT XCELLENCE DSG,5,Ess.,Automatique,143 (wltp),31 690 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S REFERENCE,5,Dies.,Mécanique,100 (nedc),24 610 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S STYLE,5,Dies.,Mécanique,127 (wltp),27 790 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S STYLE BUSINESS,5,Dies.,Mécanique,128 (wltp),28 470 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,,,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S STYLE BUSINESS DSG,5,Dies.,Automatique,102 (nedc),29 575 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S STYLE DSG,5,Dies.,Automatique,102 (nedc),28 875 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S URBAN 100G,5,Dies.,Mécanique,95 (nedc),28 150 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S URBAN ADVANCED,5,Dies.,Mécanique,100 (nedc),27 820 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S URBAN ADVANCED DSG7,5,Dies.,Automatique,102 (nedc),29 520 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S XCELLENCE,5,Dies.,Mécanique,136 (wltp),30 890 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 1.6 TDI 115 S&S XCELLENCE DSG,5,Dies.,Automatique,102 (nedc),32 030 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 2.0 TDI 150 S&S FR,5,Dies.,Mécanique,131 (wltp),32 890 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,"Devis assurance auto
Financement",,,,,,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 2.0 TDI 150 S&S FR DSG,5,Dies.,Automatique,137 (wltp),34 760 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 2.0 TDI 150 S&S FR SPORT LINE DSG7,5,Dies.,Automatique,137 (wltp),38 890 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 2.0 TDI 150 S&S XCELLENCE,5,Dies.,Mécanique,133 (wltp),32 890 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 2.0 TDI 150 S&S XCELLENCE DSG,5,Dies.,Automatique,138 (wltp),34 760 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 2.0 TDI 184 S&S FR DSG,5,Dies.,Automatique,111 (nedc),34 480 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 2.0 TDI 184 S&S XCELLENCE DSG,5,Dies.,Automatique,111 (nedc),34 480 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 2.0 TSI 190 S&S FR DSG,5,Ess.,Automatique,134 (nedc),31 775 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III (2) ST 2.0 TSI 190 S&S XCELLENCE DSG,5,Ess.,Automatique,134 (nedc),31 775 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.2 TSI 110 S&S PREMIUM,5,Ess.,Mécanique,116 (nedc),24 900 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.2 TSI 110 S&S PREMIUM DSG,5,Ess.,Automatique,114 (nedc),26 600 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.4 TSI 125 S&S 7CV PREMIUM,5,Ess.,Mécanique,120 (nedc),25 425 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.4 TSI 150 S&S 8CV ACT PREMIUM,5,Ess.,Mécanique,113 (nedc),26 675 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.4 TSI 150 S&S 8CV ACT PREMIUM DSG,5,Ess.,Automatique,114 (nedc),28 375 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.6 TDI 110 FAP S&S PREMIUM BUSINESS,5,Dies.,Mécanique,109 (nedc),28 220 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.6 TDI 110 S&S 6CV 4DRIVE PREMIUM,5,Dies.,Mécanique,123 (nedc),29 070 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.6 TDI 110 S&S PREMIUM,5,Dies.,Mécanique,109 (nedc),27 320 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.6 TDI 110 S&S PREMIUM BUSINESS DSG,5,Dies.,Automatique,108 (nedc),29 920 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
Seat Leon,2019,III ST 1.6 TDI 110 S&S PREMIUM DSG,5,Dies.,Automatique,102 (nedc),29 020 €,https://www.caradisiac.com/fiches-techniques/modele--seat-leon-3-st/2019/,SEAT,LEON,2019,Very Exact match,Partial match,Very Exact match
